ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-79,STATE_11996000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-80,STATE_24586000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-81,STATE_12575000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-82,STATE_22718000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-83,STATE_15882000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-84,STATE_10384000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-85,STATE_22051000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-86,STATE_17057000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-87,STATE_26795000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-88,STATE_13982000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-89,STATE_25755000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-90,STATE_12017000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-91,STATE_10453000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-92,STATE_26116000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-93,STATE_20675000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-94,STATE_29992000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-95,STATE_23790000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-96,STATE_28017000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-97,STATE_16606000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-98,STATE_21937000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-99,STATE_13912000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-100,STATE_28238000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-101,STATE_14905000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-102,STATE_12623000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-103,STATE_26217000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-104,STATE_15406000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-105,STATE_20996000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-106,STATE_17558000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-107,STATE_16661000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-108,STATE_15359000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-109,STATE_15334000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-110,STATE_19447000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-111,STATE_14920000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-112,STATE_27601000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-113,STATE_12969000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-114,STATE_27027000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-115,STATE_10110000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-116,STATE_14802000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-117,STATE_10105000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-118,STATE_26256000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-119,STATE_16058000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-120,STATE_29907000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-121,STATE_13142000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-122,STATE_18660000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-123,STATE_26554000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-124,STATE_23309000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-125,STATE_12167000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-126,STATE_25102000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-127,STATE_23656000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-128,STATE_15962000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-129,STATE_17972000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-130,STATE_16040000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-131,STATE_10894000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-132,STATE_22220000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-133,STATE_20829000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-134,STATE_15766000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-135,STATE_22936000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-136,STATE_15828000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-137,STATE_15833000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-138,STATE_28732000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-139,STATE_26983000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-140,STATE_18158000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-141,STATE_23542000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-142,STATE_26817000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-143,STATE_23682000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-144,STATE_20649000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-145,STATE_13937000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-146,STATE_12219000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-147,STATE_25090000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-148,STATE_16392000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-149,STATE_28719000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-150,STATE_16616000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-151,STATE_14425000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-152,STATE_27399000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-153,STATE_17643000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-154,STATE_20823000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-155,STATE_28608000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-156,STATE_19579000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-157,STATE_14108000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-158,STATE_27638000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-159,STATE_26723000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-160,STATE_11940000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-161,STATE_18518000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-162,STATE_23988000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-163,STATE_11444000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-164,STATE_21927000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-165,STATE_26931000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-166,STATE_27561000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-167,STATE_28811000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-168,STATE_13525000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-169,STATE_12227000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-170,STATE_15118000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-171,STATE_22165000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-172,STATE_11158000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-173,STATE_19009000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-174,STATE_24552000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-175,STATE_22082000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-176,STATE_23166000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-177,STATE_20069000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-178,STATE_24719000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-179,STATE_18662000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-180,STATE_20219000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-181,STATE_26139000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-182,STATE_25742000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-183,STATE_11651000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-184,STATE_18688000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-185,STATE_24601000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-186,STATE_10962000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-187,STATE_17198000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-188,STATE_21308000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-189,STATE_14459000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-190,STATE_10067000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-191,STATE_12725000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-192,STATE_11003000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-193,STATE_13640000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-194,STATE_29742000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-195,STATE_16159000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-196,STATE_23008000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-197,STATE_26074000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-198,STATE_15959000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-199,STATE_18934000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-200,STATE_21441000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-201,STATE_16834000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-202,STATE_19836000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-203,STATE_20332000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-204,STATE_22724000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-205,STATE_12474000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-206,STATE_19859000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-207,STATE_22072000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-208,STATE_11326000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-209,STATE_23739000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-210,STATE_16217000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-211,STATE_15261000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-212,STATE_12683000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-213,STATE_14681000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-214,STATE_20044000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-215,STATE_17611000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-216,STATE_20907000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-217,STATE_23904000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-218,STATE_16584000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-219,STATE_10455000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-220,STATE_14912000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-221,STATE_13725000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-222,STATE_26843000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-223,STATE_11034000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-224,STATE_21175000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-225,STATE_22850000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-226,STATE_20465000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-227,STATE_11338000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-228,STATE_17909000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-229,STATE_13265000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-230,STATE_25881000,posterior.trees,,sample,bayesian,change,Greenhill2015
